"measure","location","sex","age","cause","metric","year","val","upper","lower"
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2008,0.172984210499093,0.235889701368399,0.121481032672787
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2008,0.0940832987399264,0.145754516963638,0.0621669448276162
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2008,0.0935170473153131,0.15333254668733,0.0535407593792698
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2008,0.0938725175041558,0.133236840985923,0.0642245080195416
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2008,0.0727987125158552,0.118828087745413,0.050180787060013
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2008,0.0680636239573598,0.124351459868743,0.0349078617018382
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2008,0.0704244182475538,0.10512876163468,0.046268778524917
"Deaths","Central Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2009,0.212991169927322,0.335556518957489,0.0927582910947993
"Deaths","Central Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2009,0.143668217730976,0.311578060109375,0.0688974168529675
"Deaths","Central Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2009,0.181263985042304,0.300019545068548,0.0902213895855778
"Deaths","Central Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2009,0.142011655286662,0.207902747065169,0.0913753738522849
"Deaths","Central Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2009,0.12962705132893,0.209709795954683,0.0758214379857264
"Deaths","Central Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2009,0.136380284113632,0.191300347766317,0.0920147474747234
"Deaths","Central Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2009,0.0992369637934248,0.148993202500469,0.0625876578596802
"Deaths","Central Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2009,0.0908673679389729,0.152935941469507,0.0527124151605287
"Deaths","Central Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2009,0.0956299542472746,0.138240814091714,0.0645547609989828
"Deaths","Central Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2009,0.0726279955957819,0.117117574132253,0.042458967077169
"Deaths","Central Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2009,0.0522159244825295,0.0966960594570932,0.0266053339431298
"Deaths","Central Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2009,0.0640356742473496,0.0942823810243203,0.0415260659141913
"Deaths","Central Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2009,0.0619327849024832,0.0965690842661351,0.0349744004915006
"Deaths","Central Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2009,0.0428052075461846,0.0828272753545986,0.0202590134254002
"Deaths","Central Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2009,0.0532786122324356,0.0804355625789251,0.0338006679341925
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2009,0.110102745937254,0.13126659724224,0.0940902342793736
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2009,0.12233122833807,0.142483557760982,0.103580893981778
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2009,0.115467001657648,0.132922432821696,0.100519468189609
"Deaths","Southern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2009,0.0808582308852855,0.127982149618371,0.0503203511237429
"Deaths","Southern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2009,0.071532672290241,0.122285605057694,0.0380885740205694
"Deaths","Southern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2009,0.0767710281188856,0.108818626388507,0.0529832234455179
"Deaths","Southern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2009,0.0597715296183005,0.0929696123973386,0.0331469718784853
"Deaths","Southern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2009,0.053447177170582,0.0985625360592517,0.0243931073858895
"Deaths","Southern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2009,0.0569814443933769,0.0865788546657515,0.0369127400867326
"Deaths","Southern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2009,0.03414489056795,0.0563230942460597,0.0177327555895837
"Deaths","Southern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2009,0.028353854535326,0.0604541335484894,0.0100162784023199
"Deaths","Southern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2009,0.0313426948156129,0.0521464412718779,0.0170738896079318
"Deaths","Southern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2009,0.0295274529098397,0.047461772550789,0.0143405286052573
"Deaths","Southern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2009,0.0174283765654831,0.0417288984457553,0.00448549742667714
"Deaths","Southern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2009,0.0225835083959088,0.0388568790397153,0.0111059948847528
"Deaths","Eastern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2009,0.122390954125042,0.142933699998767,0.099073157675227
"Deaths","Eastern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2009,0.119178410978934,0.14107275262029,0.09784463105856
"Deaths","Eastern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2009,0.120930624086792,0.139117792831014,0.100578152965212
"Deaths","Eastern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2009,0.175776945279942,0.277502366925933,0.123413201226388
"Deaths","Eastern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2009,0.175485283745149,0.285334270828602,0.0948984428855757
"Deaths","Eastern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2009,0.175651938164251,0.243654203147654,0.1243503711362
"Deaths","Eastern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2009,0.131903331216123,0.202864208719177,0.0918033750965733
"Deaths","Eastern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2009,0.127557813055922,0.199678461404689,0.0748402748605335
"Deaths","Eastern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2009,0.130040368562869,0.181641710203731,0.0913478806543449
"Deaths","Eastern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2009,0.0925820677566057,0.148989564948289,0.0594748801205785
"Deaths","Eastern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2009,0.0850809960784432,0.151735629888783,0.0429027026273218
"Deaths","Eastern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2009,0.0892367766101175,0.133022563558267,0.0593716726746404
"Deaths","Eastern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2009,0.0741779743838085,0.12018504042009,0.0450506844233603
"Deaths","Eastern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2009,0.05688844851972,0.109531940893688,0.0259216165438983
"Deaths","Eastern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2009,0.0654380238235286,0.0996010851346528,0.0418189789552532
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2009,0.0975197690775944,0.112872814148565,0.0827848276585796
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2009,0.125805009988931,0.144733810226218,0.106995012628735
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2009,0.111413825045331,0.126506880398967,0.0960741701424166
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2009,0.29224305216352,0.421186074541591,0.196905314757889
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2009,0.303099125956838,0.442196392273755,0.192055738866746
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2009,0.297447338663523,0.41167590919,0.20485985935311
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2009,0.266802285215797,0.395440580763758,0.163202647686159
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2009,0.292340827931014,0.429411619111273,0.183537234248922
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2009,0.27845951460296,0.403933743718604,0.178489531037004
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2009,0.148059641694974,0.2419051142833,0.084801621309655
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2009,0.143982923810683,0.227285552910072,0.0824843293590826
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2009,0.146106063657573,0.223018756582871,0.0879488070859044
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2009,0.0789447119086667,0.13327458355418,0.0487595813816847
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2009,0.0861966982778208,0.147683980460519,0.0447563862820434
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2009,0.0822992027618462,0.12953216087778,0.0505782484334046
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2000,0.111745201027158,0.12591401471462,0.0987312681447985
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2000,0.113553779735723,0.137723683838701,0.0931761442243566
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2000,0.112514876534354,0.127914016152426,0.0980195357473126
"Deaths","Southern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2000,0.0948920917135681,0.138772200467075,0.0514337756688613
"Deaths","Southern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2000,0.0973997976647901,0.17188645151592,0.0463413537787855
"Deaths","Southern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2000,0.0959480229531156,0.137173603158149,0.0632342373786432
"Deaths","Southern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2000,0.0721150414710184,0.113867694324338,0.0378458209689749
"Deaths","Southern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2000,0.0822240756108839,0.155470283376777,0.0354642686921566
"Deaths","Southern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2000,0.0761663842739695,0.117508874227115,0.0477452381193251
"Deaths","Southern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2000,0.031716088841042,0.0519445198280503,0.0163594740917273
"Deaths","Southern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2000,0.0259243256831936,0.0592972685175384,0.00847536869563637
"Deaths","Southern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2000,0.0288077419629908,0.0469957515539548,0.0159362526304518
"Deaths","Southern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2000,0.0245180175111353,0.0383810849847959,0.0115597588687185
"Deaths","Southern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2000,0.0140690543453761,0.0333016741754411,0.00437758536191007
"Deaths","Southern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2000,0.0182979457717244,0.0322819113909638,0.00930291840848819
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2001,0.107033816611599,0.126974406872034,0.0886160520368541
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2001,0.138574479069284,0.165179950923781,0.115508892574758
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2001,0.122523427980743,0.142781296434361,0.103970430557165
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2001,0.271551490635283,0.397455332838954,0.180968257578486
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2001,0.290900999153748,0.420594104834084,0.184282630360792
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2001,0.281119140578974,0.392327098479047,0.193235682105859
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2001,0.267581018905412,0.395951893473177,0.16553109247676
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2001,0.294259661868314,0.428203574268928,0.190444491654663
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2001,0.279761709112549,0.400762946121528,0.180008562890686
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2001,0.168267834009562,0.267965774475881,0.0985020317807735
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2001,0.142523827606669,0.222251145603727,0.0801741767353105
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2001,0.154983596932864,0.235232431799337,0.0948223361759575
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2001,0.0939444483010401,0.155922972197226,0.0596483092567018
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2001,0.0859372712682656,0.149126304067347,0.0443208756568893
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2001,0.089792192292073,0.141627177780489,0.0559316913639321
"Deaths","Southeast Asia","Male","<5 years","Enteric infections","Percent",1997,0.141744735110462,0.186974112384865,0.0913272247094911
